wallet,deposit_count,borrow_count,repay_count,redeem_count,liquidation_count,deposit_amount,borrow_amount,repay_amount,redeem_amount,repayment_ratio,liquidation_ratio,activity_score,lifetime_days,score
0x037a43f01b3c2a2acd60510c1b893e94cb64333d,2,3,4,3,0,2799076291626617.0,4253.8099999999995,4255.785953,2800823825502207.0,1.0,0.0,0.12,6.677152777777778,774.0
0x037a9d27797eeb292588aab2861c95242a6ed0e3,1,0,0,0,0,6376226463.92216,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x037b22bd2ed3df1e5bb8fbf7faa2feac9dda22b0,3,0,0,1,0,48316.110773,0.0,0.0,48325.875311,0.0,0.0,0.04,3.2222800925925927,708.0
0x037b392129f7ad2fac6787fefb35779df131856b,2,0,0,0,0,2000000000000.0,0.0,0.0,0.0,0.0,0.0,0.02,4.280381944444445,504.0
0x037b9e14191238dbfc4e670497b1d4ebf51373ea,1,0,0,0,0,1.019207,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x037bc5471ff04bff3170a1364d2201259c02b127,22,0,0,14,0,1.1038758139137684e+16,0.0,0.0,17230.674592,0.0,0.0,0.36,111.54002314814815,1000.0
0x037bef2da33513cfb998e36894d073773d3285f8,26,20,18,28,0,4468273309972723.0,1568730147454578.5,974137829830233.2,5.0944081204856474e+17,0.6209722120855963,0.0,0.92,74.56501157407408,917.72
0x037bf6a1e7b137f824f46313317e033ffeceb613,94,22,31,25,0,1.0523493155485744e+17,3808064650467401.0,3808848308492180.5,37374909723377.83,1.0,0.0,1.0,111.43289351851851,1000.0
0x037ca92482ddaae946133ea49e3578ac75bcbef1,2,0,0,2,0,380990000000000.0,0.0,0.0,380990078912729.6,0.0,0.0,0.04,18.699803240740742,608.0
0x037cdd64f9b2e00fc6b7a1aa3e6152aff8718540,1,1,0,0,0,0.05,7594918465054.589,0.0,0.0,0.0,0.0,0.02,0.0018055555555555555,354.0
0x037d9c5bcc88932c6dfdde923043f1fa065a1c69,6,3,0,0,0,627859490588410.4,128.5,0.0,0.0,0.0,0.0,0.09,44.514409722222226,468.0
0x037dfd569defbc08ae28001159b4c49f6d006cff,2,0,0,0,0,2300000000000.0,0.0,0.0,0.0,0.0,0.0,0.02,6.253935185185185,504.0
0x037e2847c769d20564502183f524f88baa06b389,2,0,0,0,0,2098753590000.0,0.0,0.0,0.0,0.0,0.0,0.02,7.629236111111111,504.0
0x037e2fd9f7f79e38cd027e6ad4212d2d697eae60,17,10,5,6,0,738490346179995.8,352261476737854.75,217708777105587.5,217547025619353.34,0.6180317505101518,0.0,0.38,53.54581018518518,729.06
0x037e908997841df68afb48eb1c9a6e441310abf5,1,1,3,4,0,5365731778951.737,241.766287,483.620336,109293815782477.36,1.0,0.0,0.09,3.9776967592592594,818.0
0x037ef353b228e621872f569be0b0f876e6b78dd6,1,0,0,0,0,3800095746.010965,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x037f910b25fe4a3f08da116f9fe026aec93b74e0,0,0,0,2,0,0.0,0.0,0.0,2162176.643748,0.0,0.0,0.02,5.8751388888888885,404.0
0x037fd387317f2b6c50d43ea6c36de384ea9b2cf5,2,0,0,0,0,951455350.6921799,0.0,0.0,0.0,0.0,0.0,0.02,13.777418981481482,504.0
0x03807e5ca6505683c96cc30bc71c018b4b0f3f38,18,10,2,2,0,1600051678216696.8,472699615279647.3,255.386305,255.41753,5.402718697981474e-13,0.0,0.32,76.00828703703704,545.82
0x0380af22b08d62fba32da15e68a94e71ba8b8f3a,1,0,0,1,0,5001929133.364515,0.0,0.0,5001929232.481125,0.0,0.0,0.02,0.00587962962962963,504.0
0x0381d12b94af184aedfc27d326624b70c65fc7b4,1,0,0,0,0,104700000000.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x03827daa642b7e409e4d08fb34836c22d0a3556b,80,34,49,52,3,1529928564173852.5,544000800000186.1,236844362830156.6,490266337132201.4,0.43537502670965844,0.08823529152249143,1.0,81.3026388888889,961.22
0x03842b4c71c18188191cad1cb9a8dab32d2eab7e,7,14,1,6,0,265250000000004.8,111500000004150.0,1501954258460.068,1692537800962.944,0.013470441779409559,0.0,0.28,124.84122685185186,412.67
0x03845ccfb1173f4810dab66664ce61564fd91ad1,1,0,0,0,0,1.10835,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x03846bf20ade32e9b95d925fe47bd2279c5a88b7,4,4,1,0,0,2615639683710.5654,1280723095696.3584,280723095696.3583,0.0,0.2191910934062782,0.0,0.09,67.83526620370371,461.84
0x0384f296396564cdd310bb398e1dc8a98fb3b137,2,1,1,2,0,1.2121463820460154e+16,9637000000000000.0,9645877902846804.0,1.2129426913999906e+16,1.0,0.0,0.06,7.557210648148148,762.0
0x03851f30cc29d86ee87a492f037b16642838a357,43,33,10,12,0,152215624251463.84,101435017234190.66,30023859763194.434,37564072742785.5,0.2959910746983568,0.0,0.98,67.15489583333333,735.76
0x03858ae8ecadc39ce9a3ab3fc6769dd8fece2d0f,1,0,0,0,0,1.10853,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x0385d3a3ca20ddd25bfb20742fdcfc3ddbfb0c59,0,0,0,1,0,0.0,0.0,0.0,7623588524.169439,0.0,0.0,0.01,0.0,402.0
0x03867a6c590972095f2c82dedede42a62f46952a,50,6,1,18,0,7.520015261654338e+16,4035355290461702.0,10013.244998,152684.03228900002,2.4813787825989276e-12,0.0,0.75,88.98987268518519,1000.0
0x03873505d18421366d0fa6f27f49694d80dc1fbd,1,0,0,0,0,1.504262,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x0387de98476d2ca45d092ee0cf7af798be4660a1,2,0,0,1,0,8000000000000.0,0.0,0.0,8000079307976.347,0.0,0.0,0.03,0.13773148148148148,606.0
0x03886228bb749eeba43426d2d6b70eba472f4876,23,4,0,6,0,1740980257175584.2,387499753890840.0,0.0,1706173830502.8054,0.0,0.0,0.33,79.28238425925926,826.1
0x0388efdfbd5f519f6c63319b5710d5231dd64868,7,2,1,0,0,8090025798822738.0,3200.0,1200.0,0.0,0.3749999998828125,0.0,0.1,72.4819675925926,661.67
0x03894d4ac41dd6c4c2f524ed4417c90fa46972c6,4,1,0,0,0,1100000000001.5989,100000000000.0,0.0,0.0,0.0,0.0,0.05,32.04706018518519,510.0
0x038a122489ebd2bf9968e02d1203258b49e4832e,2,2,0,0,2,45100000000000.0,160000000000000.0,0.0,0.0,0.0,0.99999950000025,0.06,17.349618055555556,78.67
0x038ac1795d2c99b312e981e2992bfc45d0b3c73e,0,0,0,3,0,0.0,0.0,0.0,2974716320635455.5,0.0,0.0,0.03,0.0,406.0
0x038b15767ebe38fc2002b8c597ec9054021dcf7c,13,12,14,12,0,1.403933374953317e+16,7.0495000000131496e+16,7.048834702943694e+16,1.505168550262105e+16,0.9999056249280865,0.0,0.51,49.42107638888889,909.67
0x038b7e904b21cf2be68d10dec84eb0e118333e3e,1,0,0,0,0,1.624526,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x038c266d54f2a143b8604343bcaf28caba4e8939,6,6,4,13,0,1090201323417043.8,490000000000300.0,450557030688462.44,1346214574997455.5,0.9195041442616053,0.0,0.29,79.39494212962963,784.76
0x038ca2dcaf884d02dd1deae89bf23a7831fb1179,22,8,12,5,0,3555487303138688.5,1100000000007300.0,1103758901084868.2,168945613828422.44,1.0,0.0,0.47,106.17655092592592,976.53
0x038db6c62d0f072616e2b8db7d3d7cfc829f7f65,9,4,5,6,0,1747082028807909.0,10008511471760.0,10010455305181.383,27116886867960.082,1.0,0.0,0.24,38.25744212962963,829.55
0x038e8cdb75c6677cfed6854e8b315066f9a909f0,8,4,3,3,0,2330974423345471.5,963.7585690000001,963.981698,1556008853474.9736,1.0,0.0,0.18,9.059861111111111,756.07
0x038f1867a56cad72bce4c0a462a3fd4e4a4b3dd1,6,2,5,12,0,501634669295437.94,779.186061,779.804399,1001125722671020.0,1.0,0.0,0.25,7.2493287037037035,1000.0
0x038f3ac9acc74b7918d9903d4429d36e57fb1fdb,2,0,0,0,0,1.204969,0.0,0.0,0.0,0.0,0.0,0.02,12.07263888888889,504.0
0x038f41dd54f67016088bfceb81841cc1c51a159f,1,0,0,0,0,99400000000.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x038fbb17eff0c348725c45e1109ef29041250d1d,1,0,0,1,0,10970.0,0.0,0.0,10970.0001,0.0,0.0,0.02,0.00011574074074074075,504.0
0x0390969e6ddcc17e2ca8813d9f38e276b76c5113,5,10,16,2,0,170112332050663.75,70000000354489.0,70002042743239.06,80150000000000.0,1.0,0.0,0.33,60.63917824074074,804.03
0x0390e1bdeefce3d6245ede5de9b3ce7b05be9a06,1,0,0,0,0,1.119118,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x03917b0fc420092b18dcb24e719f44600211eb45,8,1,1,4,0,768355186016660.0,200.885345,202.107483,962.5544249999999,1.0,0.0,0.14,70.92913194444445,978.0
0x03922322741e50ee5a589aedc9fc7ed74a3e1e32,18,12,12,16,0,8.942774545603723e+16,1.65000000000673e+16,1.6501530000067328e+16,8.946324177263952e+16,1.0,0.0,0.58,51.84326388888889,946.77
0x03925f072fd69b9427b3be238a41d70a946811d9,1,0,0,0,0,1.108391,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x0392af17b9462b1e41d68c4c59bdf9a8289a52d9,1,0,0,0,0,5000036396.932768,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x0392c0d81934b52f64aa50c2cfbbcf28cd6141b2,4,5,3,1,0,7.39036823292889e+16,2.8463730263464628e+16,9315250132939.773,5000000000000.0,0.00032726736962149363,0.0,0.13,24.22662037037037,442.74
0x0392ea959f551f01d432e1fa26110ef69d55e4c1,23,9,8,12,0,1522054765958331.0,50750000001280.0,42050171999726.83,1511402732735877.0,0.8285748177077094,0.0,0.52,84.49953703703704,979.02
0x03933112dd553026128ee4b55831764c39aa1ad8,5,0,0,0,0,38529699109735.34,0.0,0.0,0.0,0.0,0.0,0.05,32.868599537037035,810.0
0x03936ba0a4fe117eb026e65b89661438017a07a3,1,0,0,0,0,1015262295742.8315,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x03936fad73cfd65a108318d917a7d00af8f2b16d,71,0,0,0,0,260000000.0004503,0.0,0.0,0.0,0.0,0.0,0.71,22.195138888888888,1000.0
0x0393931783b1d0ead3b8b0e0f44c1f23ec3c4af5,1,0,0,0,0,900000000000000.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x03939fefccb572f0279e788a71f5ad34a82a4379,2,0,0,0,0,2.058078,0.0,0.0,0.0,0.0,0.0,0.02,6.105833333333333,504.0
0x0395183e0c76a1138913ce3df272ffc747f37237,2,0,0,0,0,64405.597154999996,0.0,0.0,0.0,0.0,0.0,0.02,4.093113425925926,504.0
0x03951f5c12a3b8c7fa09e115024d376077b17720,1,1,0,0,0,12500000000.0,0.00406,0.0,0.0,0.0,0.0,0.02,0.0009490740740740741,354.0
0x0396147f0b821aa0d2581f8e2dad0c9956255028,2,0,0,1,0,70000000000015.0,0.0,0.0,15.002003,0.0,0.0,0.03,3.0082291666666667,506.0
0x039630fa4ad7f73738b1541dadf3bad89ffed668,0,0,0,5,0,0.0,0.0,0.0,66610437664059.6,0.0,0.0,0.05,0.005694444444444445,410.0
0x0396b92e454cc2a7076fed1722393c1c4dbb14ea,1,0,0,0,0,1.830214,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x03972ff1fbbc42f532dbfc16e0bfbeec5cb9007d,2,3,1,1,0,12800000000000.0,2383695482.775124,2384043946.051385,12801701836026.314,1.0,0.0,0.07,1.0807638888888889,689.0
0x039803254c85a3cffca6c0f0822e09a306bbda2e,1,0,0,0,0,1.101809,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x0398b107763c8e7fae5183241d383440ea3623da,3,2,2,4,2,217428600000500.0,100000000000150.0,182790000150.0139,388.39493500000003,0.001827900001497397,0.99999950000025,0.13,19.931145833333332,193.03
0x0399d85e70a77d0103e2f82efe37c3f3eb7d51cc,2,0,0,0,0,3000000000000.0,0.0,0.0,0.0,0.0,0.0,0.02,2.797060185185185,504.0
0x039a21771e9abbd63a8fdb42e60de6b558c1baae,1,0,0,0,0,1.300425,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x039a285369490aa7bf4579207c547caf5fbdfb72,1,0,0,0,0,95000000000.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x039a33aca90ecfc1b97f88de30264ebd84cc7c22,104,68,7,10,0,5014295952052475.0,2434713347043043.5,12249.975473,15303.047974,5.031383052907473e-12,0.0,1.0,55.66663194444445,660.87
0x039a5ebc14114eb0ab9d7bf209049f0f904f78c9,1,0,0,0,0,3366683.67262,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x039b0cac8f2257a805ae79431fc6daf67bd235fa,11,9,4,5,0,508.74884900000006,308.918646,309.97193300000004,509.625347,1.0,0.0,0.29,41.65259259259259,808.0
0x039b10e499e6b8e711cafc07123654a5b55852d2,1,0,0,0,0,1.10981,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x039b27c7e5771ee0108c87b4162999bea4dd1831,9,5,1,3,0,3708433934289420.5,4337.49735,1753.889923,5658.351544,0.40435527242354274,0.0,0.18,68.57008101851852,583.54
0x039bb7b830769fe8130ce5a40142fcd49a1452f3,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x039c19df683512cc6255bd549fed1de7d1804ba9,1,0,0,0,0,1031007635241.6179,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x039c361579aef4e8df5f7bfe0950dd06af0b1276,1,0,0,0,0,2.079219,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x039c5a62e2d28cc85729666dcacb98c1ae21e343,1,0,0,0,0,1.685553,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x039c7320956110b7e9e350d382a354d6ace8d2c0,1,1,0,0,0,500000000000.0,200000000000.0,0.0,0.0,0.0,0.0,0.02,0.0005787037037037037,354.0
0x039cab749f176fd208e1367b266ab766308e80f8,1,0,0,0,0,109200000000.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x039cd2b882895757eb015f1447f68a5a5ff0737c,1,0,0,0,0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x039e2604295ba89a83588107391aed3cce36b97f,5,5,10,0,0,6515003446680704.0,17005.132233,592.985834,0.0,0.034870992229886114,0.0,0.2,60.643252314814816,596.97
0x039e2eeff82ec296c669f4aae063418afa8bcf02,1,0,0,0,0,1.784873,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x039e8cb6cf84518696939ea80ff8e021b871fde9,66,25,13,3,0,94044617409794.89,59430355108644.49,3.2720670000000003,3367184407.062344,5.5057167234123743e-14,0.0,1.0,76.44775462962963,803.85
0x039ec0b36450e9b2c5f59a3a6fe991469ac744f2,4,4,1,0,0,134688266553287.56,28000000000030.0,7000000000000.0,0.0,0.24999999999973213,0.0,0.09,0.11039351851851852,468.0
0x039eda3933ce405c2ff54a93a7afa07c08030164,4,1,0,2,0,36155800273831.86,90395841776568.39,0.0,1938203239723.619,0.0,0.0,0.07,65.60449074074074,519.36
0x039f620be875aa9c3d70fe9cf27a7c9192a8001c,5,2,2,3,0,243.072367,185.0,185.32439,223.9,1.0,0.0,0.12,30.075115740740742,849.45
0x03a0c2a422c4257440ec79aa0c96c472942082eb,1,0,0,0,0,3783888557.183655,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x03a151746661bea0942281ec949de76eb6b4f6f2,10,6,7,8,0,7000000000197.61,71.0,101.003007,197.614386,1.0,0.0,0.31,1.353761574074074,804.86
0x03a27a0bd8c8451480e04535690cf131423836e3,6,4,5,4,0,5211826796902782.0,50000000004150.0,4163.373589,4054800000000000.0,8.32674717730888e-11,0.0,0.19,47.02545138888889,635.8
0x03a3cc4148619b60dda51612a4483ffe43435f34,2,0,0,0,0,1.297612,0.0,0.0,0.0,0.0,0.0,0.02,0.0032175925925925926,504.0
0x03a3d0eb17509dc9fb2a892ac1eab68419deb19b,8,1,2,8,0,368602222705085.75,450.0,450.001907,1978535138127.4194,1.0,0.0,0.19,80.43733796296296,1000.0
0x03a493d043b71da48fd882161dae488abe112432,7,7,7,9,0,1950000000003479.2,1616574286114232.8,1617727130609804.8,1951206997562618.8,1.0,0.0,0.3,62.675625,835.0
0x03a4c3ec5f926cf6490d57ed7fd496d21004c63e,1,0,0,0,0,1.108006,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x03a4e9e2c6cb51a8bbc82cffd76da057855cbe77,1,0,0,0,0,0.013143,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x03a57e2f5e6e840a8a15a7650a89069a5427a95b,6,0,0,2,0,307899058080443.5,0.0,0.0,3460673078.8906116,0.0,0.0,0.08,37.91571759259259,916.0
0x03a5b7317c1fde03fa6ba0315ccd86fb8c6111f5,3,0,0,0,0,3027000000000000.0,0.0,0.0,0.0,0.0,0.0,0.03,0.3574189814814815,606.0
0x03a5bdbd5a37ee782e9203811d227342c3fcfb73,2,1,0,1,0,3477835563074.132,1000000000000.0,0.0,2277838680934.5503,0.0,0.0,0.04,19.629953703703702,473.5
0x03a673e4a53120a0f6f57e49b202f38553917136,2,3,0,2,0,1293.861002,200000000000400.0,0.0,484.32336399999997,0.0,0.0,0.07,23.929328703703703,401.43
0x03a6e432e9a96e1141397ce2baf975c5ef333e5a,2,0,0,0,0,12334319410.499851,0.0,0.0,0.0,0.0,0.0,0.02,1.4394328703703703,504.0
0x03a7628bb57509b55dbb38d35cffa94b68e2f132,2,0,0,0,0,2.2,0.0,0.0,0.0,0.0,0.0,0.02,5.458703703703704,504.0
0x03a81442b06c71f0b5850286dc36f99c6f449892,1,0,0,0,0,2.381176,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x03a82ee7997c87e7c6bd227fd3af77a3f175fb91,3,0,0,0,0,3.3226e+18,0.0,0.0,0.0,0.0,0.0,0.03,3.5163657407407407,606.0
0x03a8e1fc6077c4aec6b67e677f579708fd1d79bc,1,0,0,0,0,107800000000.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x03a931c01eb8cf98dccdeecfb7c601c7a701e138,1,0,0,0,0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x03aa372d3aed6587c493702899950009f895c76e,1,0,0,0,0,6751568276.31082,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x03aaab0b6729ec7ff3d23d34ae2249c4f0e7c9eb,2,4,3,3,2,21843528935.636135,403115442896121.56,579902236624732.8,68836000010.0,1.0,0.49999987500003124,0.14,7.514560185185185,578.0
0x03aad34b8d729c000e980d676b5012ce024e6ba4,1,1,0,0,0,23800000000.0,5000000000.0,0.0,0.0,0.0,0.0,0.02,0.0,354.0
0x03ab5739cf27680d40bdfa8778a63a9239badc40,1,1,0,0,0,22900000000.0,5000000000.0,0.0,0.0,0.0,0.0,0.02,0.0,354.0
0x03abccd9e326b65aa739fbc222a88783dfd01a8b,3,0,0,0,0,3.3000000000000003,0.0,0.0,0.0,0.0,0.0,0.03,5.4600231481481485,606.0
0x03abec9490d905b2e93c469e7f7409b085bfff8a,1,1,0,0,0,619000000000000.0,50000000000000.0,0.0,0.0,0.0,0.0,0.02,0.025347222222222222,354.0
0x03ae6e3226c9fe470b638eaa1301965c613b8b6b,8,28,24,1,0,1.1043295162160154e+17,4.968325207598054e+16,2277261962237782.5,20011.834363,0.04583560590508786,0.0,0.61,37.788969907407406,541.51
0x03aece912e043486c58feb7ee838bc643800a066,1,1,0,0,0,34500000000.0,5000000000.0,0.0,0.0,0.0,0.0,0.02,0.0,354.0
0x03af198dc04505a7210ae1e87d6d1d930f7a748b,2,2,4,5,0,51667787536357.69,1e+17,1.0045723806259018e+17,1.0167470408637458e+17,1.0,0.0,0.13,62.22530092592593,826.0
0x03af63559532b015e76b2e70f6940304be09784f,1,1,1,1,0,1.8888e+16,3000.0,3000.0,1.8888e+16,0.9999999996666668,0.0,0.04,0.001388888888888889,708.0
0x03afb65a1a79e2009632369e39662d985335c00e,1,1,0,0,0,300000000000.0,150000000973.7618,0.0,0.0,0.0,0.0,0.02,0.0020601851851851853,354.0
0x03afea88bde96d8970727d0ebfd30f6ba1e8cdb4,1,1,0,0,0,38000000000.0,5000000000.0,0.0,0.0,0.0,0.0,0.02,0.0,354.0
0x03b09526217743c5b360a084ff4c53a252fa770f,5,0,0,0,0,25900000000000.0,0.0,0.0,0.0,0.0,0.0,0.05,12.437349537037036,810.0
0x03b16ab6e23bdbeeab719d8e4c49d63674876253,143,147,153,154,0,2.4929098349838304e+17,3.31064000001536e+17,3.311930275297964e+17,2.4905441337137142e+17,1.0,0.0,1.0,141.65175925925925,999.91
0x03b22fab64e1cc7c11bc828c5f093bd7d70c4348,5,2,0,1,0,35874193845656.67,7080000217622.309,0.0,32.00591,0.0,0.0,0.08,21.987094907407407,482.67
0x03b28bcd71d8dfbb71bf0d02bfca1e8bf49801b1,2,0,0,0,0,10000000008.558952,0.0,0.0,0.0,0.0,0.0,0.02,2.9130208333333334,504.0
0x03b308b0091c8d1fec5406cff741352a2e66ae28,9,5,0,0,1,6284000000000000.0,3931.0540969999997,0.0,0.0,0.0,0.199999960000008,0.15,67.46537037037037,420.0
0x03b45818b8a756efa4d2824fe19967c3d4c5b174,1,0,0,0,0,1.026618,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x03b50207f389830139feca7fd0c340c1acb87cae,1,0,0,0,0,1.108139,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x03b5a8ea2afbc9930f089836fdcd4863b4dd2b92,4,7,3,6,0,360.01995,260.975455,261.064414,613.287548,1.0,0.0,0.2,16.86541666666667,727.5
0x03b65bec52fc0458956e509c72088384c76e0c97,2,0,0,0,0,0.019112,0.0,0.0,0.0,0.0,0.0,0.02,0.00912037037037037,504.0
0x03b71fecdeb2185c5fdf464a836334291f552fbb,1,1,1,1,0,1.899e+16,1200000000000.0,1200000000000.0,1.899e+16,1.0,0.0,0.04,0.0028703703703703703,708.0
0x03b79d2f2b47661e29b11605b55e34e7ac5f011d,1,1,7,8,0,129022714028.24007,441026565794645.06,882054873274419.9,445872149805689.0,1.0,0.0,0.17,0.03467592592592592,1000.0
0x03b90ee77fc31114c5b5cbd363059db6066cca7d,40,28,11,7,0,9.345250313704302e+16,9.20983718564655e+16,4586002305682.591,4614822076559.256,4.979460780077453e-05,0.0,0.86,114.63400462962963,647.88
0x03ba32ace3739ccecb9bfa494138b07bab1c0306,1,0,0,0,0,4.99971,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x03ba6269d28f72ddb9aee4d81392cafa63eb54b2,1,0,0,0,0,1.874913,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x03baaf9745e06fa191a150be5688501cd210a274,1,1,1,1,0,4899000000000000.0,896000000000000.0,896000000000000.0,4899000000000000.0,1.0,0.0,0.04,0.0022916666666666667,708.0
0x03baafc76f5bfff4b7e0ee99801621bcf98b48fc,1,0,0,0,0,3729800394.680985,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x03bb14808209bb0ee48687db7ca6591c76e37ffd,2,0,0,0,0,4206929275.920957,0.0,0.0,0.0,0.0,0.0,0.02,0.0026157407407407405,504.0
0x03bba88fca87ddd3ddcc4ee0efec1e046dd41a98,1,1,0,0,0,50000000000.0,10000000000.0,0.0,0.0,0.0,0.0,0.02,0.0009722222222222222,354.0
0x03bc4c7bb35b0d8209c157b761da5beeb576cf2a,231,138,88,195,1,4279268018587424.0,6545495008089223.0,819394656080403.9,178292052558769.8,0.12518452081435527,0.007246376759084227,1.0,71.86587962962963,756.53
0x03bcc3e7b883f353380babdb76bd914630954a09,89,37,42,46,0,996199064968752.4,9337.703635,7952.365993,103777732038598.39,0.851640435699945,0.0,1.0,86.38225694444445,1000.0
0x03bcf88508b36ed7890230eacb0dd520ffa6e04b,1,0,0,0,0,97400000000.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x03bd0c6e69bfd5edc3739a7003a9d28c58e57f80,16,8,5,5,0,1.230816333586701e+18,9.768e+17,7.928076887261206e+17,9.99365e+17,0.8116376829710489,0.0,0.34,94.73611111111111,844.86
0x03bd66e09647f5fc607fd45059bee1c42f8bf9e8,1,1,1,0,0,100000000000.0,0.03,0.03,0.0,0.9999666677777407,0.0,0.03,3.7258912037037035,605.99
0x03bd77990f28a2393792fa111e553f4665121c88,1,0,0,0,0,50000000000000.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x03bdad6e6eaf145eaa26265e3e85c0dd26f4603e,1,0,0,0,0,1.108427,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x03be19182f725713377e75e52f6b873fda5c810e,1,0,0,0,0,5993663185.200944,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x03bf7fd823908e56c8785e4c7ebfc46fc6a6e41b,111,34,19,11,0,3.413984420882409e+17,3.010050000008484e+17,9.103032683404341e+16,2.434939226683549e+16,0.30242131138614586,0.0,1.0,97.92199074074074,939.05
0x03c04b194242507de3d845887c6c36bdcf3121df,45,17,6,15,0,1975712819691715.8,250000007825.0,3147.205763,6880.929435,1.258882265796985e-08,0.0,0.83,147.11325231481482,749.33
0x03c11dbb42b450d87352c76e034f2dcaaa65c039,1,0,0,0,0,0.000785,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x03c1f86a157ef2f7baaa6fa37351833d7833c4e9,5,2,0,2,0,1.5557860362609788e+16,1.3998598703406622e+16,0.0,9693137006344.562,0.0,0.0,0.09,3.1789930555555554,484.73
0x03c2bfd2509de9b13d0124015077e100a292336d,1,1,0,0,0,10000000000000.0,4900000000000.0,0.0,0.0,0.0,0.0,0.02,0.0008564814814814815,354.0
0x03c383f45deeb131f370304336603fda77eb9620,6,4,3,6,0,1085008441263113.8,1000000000002000.0,1000424097177936.5,1001304126073993.2,1.0,0.0,0.19,9.650324074074074,810.29
0x03c3960a62a174de58fd3e14eeaba401e672019e,1,0,0,0,0,3613577803.95205,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x03c39bef89e5efd1db481b957f31fc3c86e7a361,1,0,0,0,0,1.015934,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x03c47aaa883fd00096eca1f3c9e2bf470d772749,3,0,0,2,0,737621068546577.2,0.0,0.0,737758715734785.5,0.0,0.0,0.05,5.495625,710.0
0x03c48ba8fcd46b9b4419cd57063978769efb8de8,16,10,3,5,0,2.0391892052603508e+16,9958948158417532.0,4972697012860.345,7145517035488.292,0.0004993194997864616,0.0,0.34,20.435532407407408,540.86
0x03c4a4c6878eb4b4284d945f46a7b35f0aac2cb2,1,0,0,0,0,1.209571,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x03c559e75e6f0340dd23559fb19758584a3774a0,14,3,2,3,0,64725035998095.875,29000000000000.0,29098060602408.652,64801806191769.96,1.0,0.0,0.22,15.41667824074074,1000.0
0x03c5c835b457a754d82a5aa92f684743edc9b4df,5,1,0,2,0,60000000000129.67,30000000000000.0,0.0,130.01586500000002,0.0,0.0,0.08,26.867002314814815,566.0
0x03c65122e67c382ac316312ec5ffc1efdd1df219,1,1,1,1,0,5222000000000001.0,1111000000000000.0,1111000000000000.0,5222000000000001.0,1.0,0.0,0.04,0.0012037037037037038,708.0
